"","asc_dp","asc_do","asc_wp","asc_wo","asc_ba","asc_bp","asc_bo","beta_age_dp","beta_age_do","beta_age_wp","beta_age_wo","beta_age_ba","beta_age_bp","beta_age_bo","beta_female_dp","beta_female_do","beta_female_wp","beta_female_wo","beta_female_ba","beta_female_bp","beta_female_bo","beta_distance_dp","beta_distance_do","beta_distance_wp","beta_distance_wo","beta_distance_ba","beta_distance_bp","beta_distance_bo","beta_density_dp","beta_density_do","beta_density_wp","beta_density_wo","beta_density_ba","beta_density_bp","beta_density_bo","beta_school_dp","beta_school_do","beta_school_wp","beta_school_wo","beta_school_ba","beta_school_bp","beta_school_bo","beta_income_dp","beta_income_do","beta_income_wp","beta_income_wo","beta_income_ba","beta_income_bp","beta_income_bo"
"beta_distance_wo",346.610393741663,1.70259369518592,110.731055498217,-569.718670823039,22.4753454079952,13.7919716022717,6.47042287404564,346.610393741633,1.7025936951863,110.731055498969,-569.718670823028,22.4753454080064,13.791971602265,6.47042287404613,346.610393741535,1.70259369518643,110.731055499158,-569.718670823282,22.4753454080101,13.791971602268,6.47042287404606,346.610393741754,1.70259369518601,110.73105549913,-569.718670822892,22.4753454080092,13.7919716022711,6.47042287404652,346.610393741717,1.70259369518621,110.731055499042,-569.718670823057,22.4753454080049,13.7919716022688,6.47042287404565,346.610393741821,1.7025936951864,110.731055498913,-569.718670823934,22.4753454085192,13.7919716022689,6.47042287404529,346.610393741678,1.70259369518615,110.731055498632,-569.718670614558,22.4753454085062,13.7919716022662,6.47042287404743
"beta_distance_ba",227.247054545042,1.11626721725681,72.5982572903821,22.4753480165467,-381.262720348194,9.04238363635898,4.24217924200698,227.247054545022,1.11626721725705,72.598257290875,22.4753480165462,-381.262720348385,9.04238363635453,4.24217924200731,227.247054544958,1.11626721725714,72.5982572909991,22.4753480165562,-381.262720348447,9.04238363635654,4.24217924200726,227.247054545014,1.11626721725687,72.5982572909803,22.475348016738,-381.262720348432,9.04238363635854,4.24217924200756,227.247054545077,1.116267217257,72.5982572909367,22.4753480167445,-381.262720347873,9.04238363635706,4.24217924200699,227.247054545139,1.11626721725712,72.5982572908383,22.4753480167791,-381.262720347963,9.04238363635714,4.24217924200675,227.247054545058,1.11626721725696,72.5982572906682,22.4753480167453,-381.262720347743,9.04238363635533,4.24217924200815
"beta_distance_bp",139.449868521771,0.684994944791484,44.5498209020882,13.7919719459497,9.04237748377137,-237.454928431509,2.60320916563055,139.449868521759,0.684994944791635,44.5498209023906,13.7919719459494,9.04237748377588,-237.454928431392,2.60320916563075,139.449868521719,0.684994944791688,44.5498209024667,13.7919719459555,9.04237748377737,-237.454928431445,2.60320916563072,139.449868521878,0.68499494479152,44.5498209024552,13.7919719459712,9.042377483777,-237.454928431498,2.6032091656309,139.449868521793,0.684994944791601,44.5498209014011,13.7919719459752,9.04237748377528,-237.454928430738,2.60320916563056,139.449868524084,0.684994944791675,44.5498209023681,13.7919719459965,9.04237748379215,-237.454928433842,2.60320916563041,139.449868521776,0.684994944791577,44.5498209012363,13.7919719459757,9.04237748378693,-237.454928434515,2.60320916563127
"beta_distance_bo",65.4220832642118,0.321362024694455,20.9002874659963,6.47041866690689,4.2421807779794,2.60320914912609,-112.782508564612,65.4220832642062,0.321362024694526,20.9002874661382,6.47041866690677,4.24218077798152,2.60320914912481,-112.78250856462,65.4220832641876,0.321362024694551,20.9002874661739,6.47041866690965,4.24218077798222,2.60320914912539,-112.782508564618,65.4220832642026,0.321362024694472,20.9002874661685,6.47041866692149,4.24218077798205,2.60320914912597,-112.782508564626,65.422083264222,0.32136202469451,20.9002874661559,6.47041866692337,4.24218077798124,2.60320914912554,-112.782508564611,65.4220832642355,0.321362024694545,20.9002874661276,6.47041866693333,4.24218077798234,2.60320914912556,-112.782508564605,65.4220832642155,0.321362024694499,20.9002874660786,6.47041866692358,4.24218077797989,2.60320914912504,-112.782508564585
"beta_density_dp",-2602.44650272088,17.214843271791,1119.59586059059,346.610386350539,227.247047308609,139.449865179444,65.4220850413994,-2602.44650272066,17.2148432717949,1119.59586059819,346.610386350532,227.247047308722,139.449865179376,65.4220850414044,-2602.44650271992,17.2148432717962,1119.59586059746,346.610386350686,227.24704730876,139.449865179407,65.4220850414037,-2602.44650272051,17.214843271792,1119.59586059718,346.610386365961,227.247047308751,139.449865179437,65.4220850414083,-2602.44650272129,17.214843271794,1119.59586051692,346.610386366061,227.247047308707,139.449865179415,65.4220850413995,-2602.44650269128,17.2148432717959,1119.59586059762,346.610386366595,227.247047308491,139.449865179416,65.4220850413958,-2602.44650272102,17.2148432717934,1119.59586051014,346.610386366072,227.24704730836,139.449865179388,65.4220850414174
"beta_density_do",17.2148440211524,-29.9138324282233,5.49959890017039,1.70259410750833,1.11626661301078,0.684995527755905,0.321361711539469,17.2148440211509,-29.9138324282299,5.49959890020773,1.70259410750829,1.11626661301134,0.684995527755568,0.321361711539494,17.214844021146,-29.9138324282322,5.49959890021503,1.70259410750905,1.11626661301152,0.684995527755721,0.321361711539491,17.2148440211499,-29.9138324282249,5.49959890021361,1.70259410751076,1.11626661301148,0.684995527755872,0.321361711539513,17.2148440211551,-29.9138324282284,5.49959890021235,1.70259410751125,1.11626661301127,0.68499552775576,0.32136171153947,17.2148440211684,-29.9138324282317,5.49959890020495,1.70259410751387,1.11626661301156,0.684995527755766,0.321361711539452,17.2148440211533,-29.9138324282274,5.49959890018991,1.70259410751131,1.11626661301091,0.684995527755629,0.321361711539557
"beta_density_wp",1119.59585186246,5.49959789695527,-1593.31971728336,110.731054180491,72.5982429789836,44.5498203689786,20.9002862090819,1119.59585186236,5.49959789695648,-1593.31971729417,110.731054180489,72.5982429790198,44.5498203689567,20.9002862090835,1119.59585186204,5.49959789695691,-1593.31971729605,110.731054180538,72.5982429790318,44.5498203689666,20.9002862090833,1119.59585186236,5.49959789695556,-1593.31971729564,110.731054204038,72.5982429790288,44.5498203689765,20.9002862090847,1119.59585186263,5.49959789695621,-1593.31971729553,110.73105420407,72.598242979015,44.5498203689692,20.9002862090819,1119.59585188876,5.49959789695681,-1593.31971729337,110.73105420424,72.5982429786579,44.5498203689696,20.9002862090807,1119.59585186258,5.49959789695601,-1593.31971728879,110.731054203573,72.598242978616,44.5498203689607,20.9002862090877
"beta_density_wo",346.61039360459,1.70259542313827,110.731056197194,-569.718681601179,22.4753479106919,13.791965407275,6.47041830371392,346.61039360456,1.70259542313864,110.731056197946,-569.718681601168,22.4753479107031,13.7919654072682,6.47041830371441,346.610393604461,1.70259542313877,110.731056198135,-569.718681601422,22.4753479107068,13.7919654072713,6.47041830371434,346.610393605012,1.70259542313836,110.731056198106,-569.718681602463,22.4753479107059,13.7919654072743,6.4704183037148,346.610393604644,1.70259542313856,110.73105619804,-569.718681602628,22.4753479107016,13.7919654072721,6.47041830371393,346.610393604575,1.70259542313874,110.73105619789,-569.718681603505,22.4753479107075,13.7919654072722,6.47041830371356,346.610393604632,1.7025954231385,110.73105619763,-569.718681594299,22.4753479106946,13.7919654072694,6.47041830371571
"beta_density_ba",227.247051100586,1.11626699037489,72.5982328403688,22.4753552932029,-381.262716697929,9.04238555988499,4.24218167549422,227.247051100567,1.11626699037514,72.5982328408617,22.4753552932025,-381.262716698119,9.04238555988054,4.24218167549454,227.247051100502,1.11626699037522,72.5982328409857,22.4753552932125,-381.262716698182,9.04238555988255,4.2421816754945,227.247051100573,1.11626699037495,72.5982328409669,22.4753552950858,-381.262716698166,9.04238555988455,4.2421816754948,227.247051100622,1.11626699037508,72.5982328409234,22.4753552950923,-381.262716695926,9.04238555988308,4.24218167549423,227.24705110066,1.1162669903752,72.5982328408249,22.4753552951269,-381.262716692913,9.04238555988316,4.24218167549399,227.247051100618,1.11626699037504,72.5982328406548,22.4753552950931,-381.262716692693,9.04238555988134,4.24218167549539
"beta_density_bp",139.449869145355,0.68499485127154,44.549821139115,13.7919605712849,9.04238463856031,-237.454928632757,2.60320878069425,139.449869145343,0.684994851271692,44.5498211394175,13.7919605712846,9.04238463856482,-237.45492863264,2.60320878069445,139.449869145303,0.684994851271744,44.5498211389576,13.7919605712908,9.04238463856631,-237.454928632693,2.60320878069442,139.449869144899,0.684994851271577,44.5498211389461,13.791960571305,9.04238463856595,-237.454928632745,2.60320878069461,139.449869145377,0.684994851271658,44.5498211426338,13.791960571309,9.04238463856422,-237.454928605455,2.60320878069426,139.449869152151,0.684994851271732,44.5498211393949,13.7919605713302,9.04238463856441,-237.45492860281,2.60320878069411,139.449869145362,0.684994851271633,44.549821141933,13.7919605713094,9.04238463855919,-237.454928630014,2.60320878069497
"beta_density_bo",65.4220826678334,0.321361301503869,20.9002839565846,6.4704223727437,4.24217886136308,2.60320913408917,-112.782509321571,65.4220826678278,0.32136130150394,20.9002839567265,6.47042237274358,4.2421788613652,2.60320913408789,-112.782509321579,65.4220826678092,0.321361301503965,20.9002839567622,6.47042237274646,4.2421788613659,2.60320913408847,-112.782509321574,65.4220826678241,0.321361301503886,20.9002839567568,6.47042237275304,4.24217886136572,2.60320913408905,-112.782509321582,65.4220826678436,0.321361301503924,20.9002839567439,6.47042237275492,4.24217886136492,2.60320913408862,-112.782509321566,65.4220826678637,0.321361301503959,20.9002839567159,6.47042237276488,4.24217886136592,2.60320913408864,-112.78250932156,65.4220826678369,0.321361301503913,20.9002839566666,6.47042237275513,4.24217886136347,2.60320913408812,-112.78250932149
"beta_school_dp",-2602.4465034691,17.2148444134424,1119.59585243805,346.610386551846,227.24704497317,139.449868095951,65.4220862368475,-2602.44650346887,17.2148444134462,1119.59585244565,346.61038655184,227.247044973283,139.449868095883,65.4220862368525,-2602.44650346813,17.2148444134475,1119.59585236687,346.610386551994,227.24704497332,139.449868095914,65.4220862368518,-2602.44650346872,17.2148444134433,1119.59585236658,346.610386722311,227.247044973311,139.449868095944,65.4220862368564,-2602.4465034695,17.2148444134454,1119.59585235156,346.610386722411,227.247044973268,139.449868095922,65.4220862368476,-2602.44650268417,17.2148444134472,1119.59585244508,346.610386722945,227.247044972821,139.449868095923,65.4220862368439,-2602.44650346923,17.2148444134447,1119.59585226671,346.610386722423,227.247044972689,139.449868095895,65.4220862368655
"beta_school_do",17.214843954701,-29.9138324372937,5.49959703104154,1.70259489919194,1.11626700324989,0.684995269160301,0.321361621806033,17.2148439546995,-29.9138324373003,5.49959703107889,1.7025948991919,1.11626700325045,0.684995269159963,0.321361621806057,17.2148439546946,-29.9138324373026,5.49959703108736,1.70259489919266,1.11626700325063,0.684995269160116,0.321361621806054,17.214843954702,-29.9138324372952,5.49959703108594,1.70259489919485,1.11626700325059,0.684995269160267,0.321361621806076,17.2148439547037,-29.9138324372988,5.49959703108328,1.70259489919534,1.11626700325037,0.684995269160156,0.321361621806033,17.2148439548385,-29.913832437302,5.4995970310761,1.70259489919796,1.11626700325067,0.684995269160162,0.321361621806015,17.214843954702,-29.9138324372977,5.49959703106202,1.7025948991954,1.11626700325002,0.684995269160024,0.321361621806121
"beta_school_wp",1119.59585287791,5.49959806772681,-1593.31971395034,110.731055210618,72.598241362753,44.5498208289157,20.9002864955864,1119.59585287781,5.49959806772803,-1593.31971396116,110.731055210616,72.5982413627893,44.5498208288937,20.900286495588,1119.59585287749,5.49959806772845,-1593.31971396471,110.731055210665,72.5982413628012,44.5498208289037,20.9002864927139,1119.59585287769,5.4995980677271,-1593.3197139643,110.731055200841,72.5982413627983,44.5498208289135,20.9002864927154,1119.59585287808,5.49959806772775,-1593.31971396251,110.731055200873,72.5982413627844,44.5498208461228,20.9002864927126,1119.59585288629,5.49959806772835,-1593.31971396035,110.731055201044,72.5982413627885,44.5498208461232,20.9002864927114,1119.59585287791,5.49959806772755,-1593.31971395745,110.731055200877,72.5982413627466,44.5498208288977,20.9002864955922
"beta_school_wo",346.610394985547,1.7025941299463,110.731051358928,-569.718674867109,22.4753480915783,13.7919692275836,6.47042070207039,346.610394985517,1.70259412994668,110.731051359679,-569.718674867098,22.4753480915895,13.7919692275768,6.47042070207088,346.610394985418,1.70259412994681,110.731051359869,-569.718674867352,22.4753480915932,13.7919692275799,6.47042070207081,346.610394985595,1.70259412994639,110.73105135984,-569.71867487188,22.4753480915923,13.7919692275829,6.47042070207127,346.610394985601,1.7025941299466,110.731051359771,-569.718674872045,22.475348091588,13.7919692275807,6.4704207020704,346.610394985618,1.70259412994678,110.731051359623,-569.718674872922,22.4753480915939,13.7919692275808,6.47042070207003,346.610394985658,1.70259412994654,110.731051359361,-569.718674821286,22.4753480915809,13.791969227578,6.47042070207218
"beta_school_ba",227.247049809391,1.11626710484623,72.598247123833,22.4753413922707,-381.262723247621,9.04238116445465,4.24218249445648,227.247049809372,1.11626710484648,72.5982471243259,22.4753413922703,-381.262723247811,9.04238116445019,4.24218249445681,227.247049809307,1.11626710484656,72.5982471244499,22.4753413922803,-381.262723247874,9.04238116445221,4.24218249445676,227.247049809361,1.11626710484629,72.5982471244311,22.4753413923375,-381.262723247859,9.04238116445421,4.24218249445706,227.247049809427,1.11626710484642,72.5982471243891,22.475341392344,-381.262723247674,9.04238116445273,4.24218249445649,227.247049809291,1.11626710484654,72.5982471242891,22.4753413923786,-381.262723247751,9.04238116445281,4.24218249445625,227.247049809406,1.11626710484638,72.5982471241205,22.4753413923447,-381.262723247531,9.042381164451,4.24218249445765
"beta_school_bp",139.449868592319,0.684994668817974,44.5498209783256,13.79196107775,9.04238594403422,-237.454928802108,2.6032091549028,139.449868592307,0.684994668818126,44.5498209786281,13.7919610777498,9.04238594403873,-237.454928801991,2.603209154903,139.449868592268,0.684994668818178,44.5498209787039,13.7919610777559,9.04238594404022,-237.454928802044,2.60320915490297,139.449868592299,0.68499466881801,44.5498209786924,13.7919610868033,9.04238594403986,-237.454928802097,2.60320915490315,139.449868592341,0.684994668818092,44.5498209758755,13.7919610868073,9.04238594403813,-237.454928800494,2.6032091549028,139.449868606352,0.684994668818166,44.5498209786055,13.7919610868285,9.04238594299501,-237.45492880165,2.60320915490265,139.449868592327,0.684994668818067,44.5498209757104,13.7919610868077,9.04238594298978,-237.454928803167,2.60320915490352
"beta_school_bo",65.4220836589486,0.321361303878941,20.9002867070618,6.47042036555515,4.2421818445362,2.60320916522069,-112.782509739732,65.422083658943,0.321361303879012,20.9002867072037,6.47042036555502,4.24218184453832,2.6032091652194,-112.78250973974,65.4220836589244,0.321361303879036,20.9002867072394,6.4704203655579,4.24218184453902,2.60320916521998,-112.78250973955,65.4220836589393,0.321361303878958,20.900286707234,6.47042036556424,4.24218184453884,2.60320916522056,-112.782509739558,65.4220836589588,0.321361303878996,20.9002867072214,6.47042036556611,4.24218184453803,2.60320916522013,-112.782509739541,65.4220836589735,0.32136130387903,20.9002867071931,6.47042036557607,4.24218184453904,2.60320916522016,-112.782509739536,65.4220836589522,0.321361303878984,20.9002867071441,6.47042036556632,4.24218184453659,2.60320916521963,-112.782509739762
"beta_income_dp",-2602.44650182121,17.2148435446634,1119.5958606276,346.610390698767,227.247047463558,139.449867906977,65.422084539176,-2602.44650182099,17.2148435446672,1119.5958606352,346.61039069876,227.247047463671,139.449867906908,65.422084539181,-2602.44650182025,17.2148435446685,1119.59586063071,346.610390698915,227.247047463709,139.449867906939,65.4220845391803,-2602.44650182084,17.2148435446643,1119.59586063042,346.610390712824,227.247047463699,139.44986790697,65.4220845391849,-2602.44650182162,17.2148435446663,1119.59586038522,346.610390712924,227.247047463656,139.449867906947,65.4220845391761,-2602.44650181913,17.2148435446682,1119.59586063464,346.610390713458,227.247047463031,139.449867906948,65.4220845391724,-2602.44650182135,17.2148435446657,1119.59586037467,346.610390712935,227.2470474629,139.44986790692,65.4220845391941
"beta_income_do",17.2148440131395,-29.913832399669,5.49959835184537,1.70259459447457,1.11626644828571,0.684995678646897,0.321361693063194,17.2148440131381,-29.9138323996757,5.49959835188271,1.70259459447454,1.11626644828627,0.68499567864656,0.321361693063219,17.2148440131332,-29.913832399678,5.49959835189209,1.70259459447529,1.11626644828645,0.684995678646713,0.321361693063215,17.2148440131371,-29.9138323996706,5.49959835189067,1.70259459447828,1.1162664482864,0.684995678646864,0.321361693063238,17.2148440131422,-29.9138323996742,5.49959835188732,1.70259459447877,1.11626644828619,0.684995678646752,0.321361693063195,17.2148440131564,-29.9138323996774,5.49959835187992,1.70259459448139,1.11626644828648,0.684995678646758,0.321361693063176,17.2148440131405,-29.9138323996731,5.49959835186697,1.70259459447883,1.11626644828584,0.684995678646621,0.321361693063283
"beta_income_wp",1119.59585149142,5.49959810383047,-1593.31971189287,110.73105558406,72.598240753808,44.5498208576515,20.9002856251468,1119.59585149133,5.49959810383168,-1593.31971190369,110.731055584058,72.5982407538442,44.5498208576295,20.9002856251484,1119.59585149101,5.49959810383211,-1593.31971190641,110.731055584108,72.5982407538562,44.5498208576394,20.9002856251482,1119.5958514914,5.49959810383076,-1593.31971190599,110.731055583473,72.5982407538533,44.5498208576493,20.9002856251497,1119.5958514916,5.49959810383141,-1593.31971190504,110.731055583505,72.5982407538394,44.549820857642,20.9002856251469,1119.59585150972,5.499598103832,-1593.31971190288,110.731055583676,72.598240753842,44.5498208576424,20.9002856251457,1119.5958514916,5.49959810383121,-1593.31971189914,110.731055583509,72.5982407538,44.5498208576341,20.9002856251301
"beta_income_wo",346.610394018801,1.70259337122583,110.731055512213,-569.718670172049,22.4753475130442,13.7919717743338,6.47042311584496,346.610394018771,1.7025933712262,110.731055512965,-569.718670172039,22.4753475130554,13.791971774327,6.47042311584545,346.610394018672,1.70259337122633,110.731055513154,-569.718670172292,22.4753475130591,13.7919717743301,6.47042311584539,346.610394018872,1.70259337122592,110.731055513126,-569.718670172851,22.4753475130582,13.7919717743331,6.47042311584584,346.610394018855,1.70259337122612,110.731055513059,-569.718670173016,22.4753475130539,13.7919717743309,6.47042311584497,346.610394014131,1.7025933712263,110.731055512909,-569.718670173893,22.4753475130598,13.791971774331,6.4704231158446,346.610394018825,1.70259337122606,110.73105551265,-569.718670170063,22.4753475130468,13.7919717743282,6.47042311584675
"beta_income_ba",227.247051081201,1.11626724508165,72.5982285054144,22.4753553408666,-381.262724447092,9.04238556901305,4.24218168675495,227.247051081181,1.1162672450819,72.5982285059073,22.4753553408662,-381.262724447282,9.0423855690086,4.24218168675528,227.247051081116,1.11626724508198,72.5982285060313,22.4753553408762,-381.262724447345,9.04238556901061,4.24218168675523,227.247051081183,1.11626724508171,72.5982285060126,22.4753553421093,-381.262724447329,9.04238556901261,4.24218168675553,227.247051081236,1.11626724508184,72.598228505969,22.4753553421158,-381.262724447069,9.04238556901113,4.24218168675496,227.247051081271,1.11626724508196,72.5982285058705,22.4753553421504,-381.262724447166,9.04238556901121,4.24218168675472,227.247051081228,1.1162672450818,72.5982285057004,22.4753553421165,-381.262724446946,9.0423855690094,4.24218168675612
"beta_income_bp",139.449868331973,0.684994837518164,44.5498210174916,13.79197104778,9.04237758454858,-237.454928578909,2.60320895454143,139.44986833196,0.684994837518315,44.549821017794,13.7919710477798,9.04237758455309,-237.454928578792,2.60320895454163,139.449868331921,0.684994837518368,44.5498210178184,13.7919710477859,9.04237758455458,-237.454928578845,2.6032089545416,139.449868331953,0.6849948375182,44.5498210178068,13.7919710453941,9.04237758455421,-237.454928578898,2.60320895454178,139.449868331994,0.684994837518281,44.5498210171604,13.7919710453981,9.04237758455249,-237.454928578125,2.60320895454143,139.449868334165,0.684994837518355,44.5498210177715,13.7919710454193,9.04237758456125,-237.454928593409,2.60320895454129,139.44986833198,0.684994837518257,44.5498210169438,13.791971045394,9.04237758455603,-237.454928594096,2.60320895454215
"beta_income_bo",65.4220845030665,0.32136201050837,20.9002853266101,6.47042080546351,4.24217977754289,2.60320915136903,-112.782509597541,65.4220845030608,0.321362010508441,20.900285326752,6.47042080546339,4.24217977754501,2.60320915136775,-112.78250959755,65.4220845030423,0.321362010508466,20.9002853267877,6.47042080546627,4.24217977754571,2.60320915136833,-112.782509597547,65.4220845036334,0.321362010508387,20.9002853267823,6.47042080547286,4.24217977754553,2.60320915136891,-112.782509597554,65.4220845030767,0.321362010508425,20.9002853267694,6.47042080547473,4.24217977754473,2.60320915136848,-112.782509597539,65.422084503636,0.32136201050846,20.9002853267414,6.47042080548469,4.24217977754552,2.60320915136851,-112.782509597533,65.4220845036463,0.321362010508414,20.9002853266921,6.47042080547494,4.24217977754307,2.60320915136798,-112.782509597516
